area,latitude,longitude,node_id,node_type
APS,33.581575225105325,-111.91994009598284,CPL_LNODE14A,LOAD
APS,33.581575225105325,-111.92004790401715,CPL_LNODER2A,LOAD
APS,33.58165300695322,-111.92010180813149,CPL_LNODER4A,LOAD
APS,33.58173078887124,-111.92004790411433,CPL_LNODER6A,LOAD
PSE,48.21194444,-122.6925,CPV_LNODEXF1,LOAD
APS,34.86925621794054,-111.820717,CP_LNODE12A,LOAD
APS,34.869174901516296,-111.82065977834846,CP_LNODER2A,LOAD
APS,34.869174901516296,-111.82077422165153,CP_LNODER4A,LOAD
APS,35.175761139074034,-111.65383773162242,CQ_LNODE12A,LOAD
APS,35.175580874826046,-111.65383773186691,CQ_LNODE14A,LOAD
APS,35.175580874826046,-111.65405826813308,CQ_LNODE20A,LOAD
APS,35.175761139074034,-111.65405826837758,CQ_LNODE24A,LOAD
NV,36.24367439538984,-115.1177105,CRAIG_LNODE-1,LOAD
NV,36.24359380729121,-115.11765281006272,CRAIG_LNODE-2,LOAD
NV,36.24359380729121,-115.11776818993728,CRAIG_LNODE-3,LOAD
PACE,41.82360999998431,-110.32743974186502,CRAVENCK_LNODELD,LOAD
PACE,41.82360999998431,-110.32756025813498,CRAVENCK_LNODELD1,LOAD
CA,40.069999999985214,-121.14994119857617,CRBU38812_7_B1,GEN
CA,40.069999999985214,-121.15005880142382,CRBU38812_7_B3,GEN
CA,40.13847381801224,-122.208546967299,CRCANAL_6_N001,LOAD
CA,38.056667,-122.219444,CRCKTCOG_7_N001,GEN
CA,38.241389,-121.855,CREEDGT1_7_GN001,GEN
PACW,45.70972,-120.03,CREEK_LNODE74,LOAD
CA,33.018158400654485,-116.853026374586,CREELMAN_6_N001,LOAD
CA,33.018077822537926,-116.85297089234002,CREELMAN_6_N004,LOAD
CA,33.018077822537926,-116.85308185683198,CREELMAN_6_N014,LOAD
CA,37.42852765160686,-120.63869034321328,CRESSEY_1_N001,LOAD
CA,37.42852765160686,-120.63880414588672,CRESSEY_1_N003,GEN
CA,32.69902424374734,-116.35373361296281,CRESTWD_6_N001,LOAD
PSE,48.3075,-122.5963889,CRE_LNODEXF1,LOAD
APS,33.58049189525645,-112.107633,CRL_LNODE13A,LOAD
APS,33.58041106285921,-112.10757698269488,CRL_LNODER1A,LOAD
APS,33.58041106285921,-112.10768901730512,CRL_LNODER2A,LOAD
PGE,45.5231972,-123.048126,CRNL_LNODEWR1,LOAD
NV,40.66357299998468,-118.1832534067575,CROFOOT_LNODE61,LOAD
PACW,44.4329999999826,-121.24771679558889,CROOKEDR_LNODE04,LOAD
PACW,44.4329999999826,-121.24784320441111,CROOKEDR_LNODE58,LOAD
PACE,37.6625,-113.11028,CROSSHOL_LNODED1,LOAD
PACW,44.50839,-122.88067,CROWFOOT_LNODE57,LOAD
NV,38.25102067998599,-117.37269127816053,CRSC DUN_GNODEIT,GEN
NV,38.25102067998599,-117.37280612183947,CRSCDUN_LNODESS,LOAD
CA,33.4633751069653,-117.570491005134,CRSTNTS_6_N001,LOAD
NV,40.406011,-116.609318,CRSTVLY_LNODE44,LOAD
PGE,45.5866165,-122.698135,CRTS_LNODEWR1,LOAD
PGE,45.69379145184171,-119.808257,CRTY_5_GNODECTG,GEN
PGE,45.693880999928304,-119.80838520217674,CRTY_5_GNODESTG,GEN
PGE,45.69397054815832,-119.808257,CRTY_LNODEDSS,LOAD
CA,37.0216449345642,-122.154382668554,CRUSHER_6_N001,LOAD
PGE,45.40372999998228,-122.52942422737158,CRVR_LNODEWR2,LOAD
PGE,45.40372999998228,-122.52955177262842,CRVR_LNODEWR3,LOAD
CA,37.3773067534501,-121.085671511481,CRWSLDG_6_N001,LOAD
PSE,46.953439,-121.475264,CRYPSE_LNODERGS,LOAD
CA,37.5289129477889,-122.361067193339,CRYSTLSG_6_N001,LOAD
CA,37.3681996,-121.9415923,CSCCCA_7_B2,GEN
CA,37.353858999986436,-121.95587117992001,CSCGNRA1_7_N101,GEN
CA,37.353858999986436,-121.95598482007999,CSCGNRA2_7_N101,GEN
PGE,45.847609763950345,-119.672557,CSP1_5_GNODECTG1,GEN
PGE,45.84752911800538,-119.67249015684531,CSP1_5_GNODESTG1,GEN
PGE,45.84752911800538,-119.67262384315468,CSP1_LNODEFN4,LOAD
CA,36.76260423983379,-121.73625407558325,CSTRVLLE_1_N001,LOAD
CA,36.76260423983379,-121.73647838208075,CSTRVLLE_1_N003,GEN
CA,36.762783936741954,-121.73647838234353,CSTRVLLE_1_N004,GEN
APS,33.02552960164645,-113.32808321478697,CTL_GNODEHY2,GEN
APS,33.025350538262536,-113.3280832150039,CTL_GNODEHYD,GEN
APS,33.025350538262536,-113.3282967849961,CTL_LNODE12A,LOAD
APS,33.02552960164645,-113.32829678521303,CTL_LNODER4A,LOAD
PSE,47.33916667,-122.2416667,CTRDIST_LNODEXF2,LOAD
CA,33.9260506,-118.1060665,CTRPKGEN_7_B1,GEN
IPCO,43.6665879,-116.2007013,CTWT_LNODE131,LOAD
APS,34.74347341289642,-112.03535497853119,CT_LNODE10A,LOAD
APS,34.7432926010046,-112.03535497877199,CT_LNODE14A,LOAD
APS,34.7432926010046,-112.03557502122801,CT_LNODE18A,LOAD
APS,34.74347341289642,-112.03557502146882,CT_LNODE22A,LOAD
PACE,40.84233,-111.94528,CUDAHY_LNODED1,LOAD
PACW,45.54992,-122.60411,CULLY_LNODE04,LOAD
PACW,44.52056,-121.25,CULVER_LNODE01,LOAD
PSE,47.28555556,-121.925,CUM_LNODEXF1,LOAD
PACE,39.82222,-111.89631,CURRCRK_LNODEX1,LOAD
PACE,39.822219999941304,-111.89619310484987,CURRCRK_LNODEX2,LOAD
PACE,39.822130220407196,-111.89631,CURRCRK_NODE1,GEN
PACE,39.822219999941304,-111.89642689515013,CURRCRK_NODE2,GEN
PACE,39.82230977959274,-111.89631,CURRCRK_NODE3,GEN
NV,39.15854072491568,-119.768211,CURRYST_LNODE80,LOAD
NV,39.15846013752678,-119.76815099614244,CURRYST_LNODE81,LOAD
NV,39.15846013752678,-119.76827100385756,CURRYST_LNODE82,LOAD
CA,37.97494883067377,-120.32066773954,CURTIS1_7_N001,LOAD
CA,37.97486749799299,-120.32060817010692,CURTISS_1_N010,GEN
CA,37.97486749799299,-120.32072730897308,CURTISS_1_N101,LOAD
PSE,48.930243,-122.659017,CUS_LNODEXF1,LOAD
PACE,41.83482999998421,-112.05268973756928,CUTLER_LNODELD,LOAD
PACE,41.83482999998421,-112.05281026243071,CUTLER_NODE1,GEN
PACW,44.91925,-124.01161,CUTLER_NODE2,GEN
PACE,-7.239802223884947e-05,-0.00020935994152867385,CUVCON_LNODEPM,LOAD
APS,34.540251269010554,-111.878348,CU_LNODE10A,LOAD
APS,34.54016987598151,-111.87829095176403,CU_LNODER2A,LOAD
APS,34.54016987598151,-111.87840504823598,CU_LNODER6A,LOAD
PGE,45.048313,-122.962561,CVNT_7_GNODE1,GEN
PGE,45.04894,-122.969208,CVNT_LNODETLD,LOAD
APS,34.75317624859229,-112.465811,CV_LNODE10A,LOAD
APS,34.75309488619053,-112.46575382659006,CV_LNODE14A,LOAD
APS,34.75309488619053,-112.46586817340993,CV_LNODER6A,LOAD
PSE,47.69472222,-122.1977778,CWD_LNODEXF2,LOAD
APS,33.449398007,-112.362741,CW_LNODE10A,LOAD
APS,33.44939800695362,-112.36263348127942,CW_LNODE12A,LOAD
APS,33.44930829624132,-112.36263348139063,CW_LNODE14A,LOAD
APS,33.44924486123078,-112.36270950855145,CW_LNODE18A,LOAD
APS,33.44922969095355,-112.36281547864745,CW_LNODE20A,LOAD
APS,33.449260762397145,-112.36291634229723,CW_LNODE21A,LOAD
APS,33.44932619011359,-112.36298990371426,CW_LNODE22A,LOAD
APS,33.44941097451219,-112.36302504294898,CW_LNODER9A,LOAD
APS,33.583507007,-111.885166,CX_LNODE17A,LOAD
APS,33.583507006953276,-111.88505818767901,CX_LNODE18A,LOAD
APS,33.58341719061059,-111.88505818779123,CX_LNODE21A,LOAD
APS,33.58335368090835,-111.88513442255838,CX_LNODE22A,LOAD
APS,33.583338492768654,-111.88524068202472,CX_LNODE25A,LOAD
APS,33.583369600796914,-111.88534182110112,CX_LNODE26A,LOAD
APS,33.583435105550855,-111.8854155833921,CX_LNODE30A,LOAD
APS,33.58351998977882,-111.88545081858278,CX_LNODE34A,LOAD
APS,33.58360967198258,-111.88544492850174,CX_LNODE36A,LOAD
APS,33.5836918271398,-111.88540135825899,CX_LNODE38A,LOAD
CA,35.31,-119.63,CYMRIC_1_N001,LOAD
CA,35.304875,-119.614281,CYMRIC_1_N004,GEN
APS,32.705277007,-114.666041,CY_LNODE10A,LOAD
APS,32.70527700695498,-114.66593451834025,CY_LNODE12A,LOAD
APS,32.70519941096864,-114.66598775921642,CY_LNODE13A,LOAD
APS,32.70519941096864,-114.66609424078358,CY_LNODE14A,LOAD
APS,32.70527700695498,-114.66614748165975,CY_LNODER1A,LOAD
APS,32.70535460300888,-114.66609424087618,CY_LNODER2A,LOAD
APS,32.70535460300888,-114.66598775912382,CY_LNODER5A,LOAD
IPCO,42.85709804100003,-114.46552855599998,DADD_GNODE011,GEN
CA,37.0552214469299,-120.317014940529,DAIRYLND_1_N001,LOAD
IPCO,42.7400574,-114.7761419,DALE_LNODE132,LOAD
PACW,44.91135999998248,-123.31021656110707,DALLAS_LNODE53,LOAD
PACW,44.91135999998248,-123.31034343889293,DALLAS_LNODE71,LOAD
PACW,45.763383741854504,-119.99944,DALREED_LNODEAD,LOAD
PACW,45.763303129053256,-119.99937328526143,DALREED_NODED,GEN
PACW,45.763303129053256,-119.99950671473857,DALREED_NODEO,GEN
CA,37.691800893210385,-122.455703827641,DALYCTY_1_N001,LOAD
CA,37.6917194999788,-122.4556444422137,DALYCTY_1_N005,LOAD
CA,37.720595,-122.47608,DALYCTY_1_N016,GEN
CA,36.71900212103412,-119.76576551833512,DANISHCM_1_N001,LOAD
PACE,43.0297739007282,-105.83889,DAVEJOHN_LNODE44,LOAD
PACE,43.02969304961817,-105.83882614310609,DAVEJOHN_LNODE47,LOAD
PACE,43.02969304961817,-105.83895385689392,DAVEJOHN_LNODE69,LOAD
PACE,1.3072815902173468e-05,-0.00023891631040810153,DAVEJOHN_LNODE71,LOAD
PACE,0.0001033746932241219,-0.0002339752504675918,DAVEJOHN_LNODED3,LOAD
PACE,0.0001860974361306672,-0.00019742677719517213,DAVEJOHN_LNODED4,LOAD
PACE,42.83667,-105.77861,DAVEJOHN_LNODET1,LOAD
PACE,42.83666999993488,-105.77848769671692,DAVEJOHN_LNODET2,LOAD
PACE,42.83658031556563,-105.77848769689443,DAVEJOHN_LNODET3,LOAD
PACE,42.83651689919942,-105.7785741782865,DAVEJOHN_LNODET4,LOAD
PACE,42.836501733369495,-105.7786947199067,DAVEJOHN_NODE1,GEN
PACE,42.83653279564845,-105.77880945294007,DAVEJOHN_NODE2,GEN
PACE,42.83659820410194,-105.77889312958985,DAVEJOHN_NODE3,GEN
PACE,42.83668296357373,-105.77893310082466,DAVEJOHN_NODE4,GEN
PACW,0.0002519063617925475,-0.00013539429843179794,DAVISCR_LNODED1,LOAD
CA,39.06008956957949,-121.70988464738468,DAVIS_1_N001,LOAD
CA,39.05991043030674,-121.70988464767737,DAVIS_1_N007,LOAD
CA,39.05991043030674,-121.71011535232263,DAVIS_1_N012,LOAD
CA,39.06008956957949,-121.7101153526153,DAVIS_1_N018,GEN
CA,38.55228299998595,-121.69441750802935,DAVIS_1_N029,GEN
CA,38.55228299998595,-121.69453249197065,DAVIS_1_N030,GEN
CA,34.90309999998757,-118.25134492716377,DAWNLS_7_N001,GEN
NV,39.229461,-119.563772,DAYTONTP_LNODE22,LOAD
PACW,46.32777999998156,-117.97771485198255,DAYTON_LNODE08,LOAD
PACW,46.32777999998156,-117.97784514801744,DAYTON_LNODE32,LOAD
APS,32.8850110003575,-111.775000999596,DBN_LNODEBL8,LOAD
APS,32.369571007,-112.830228,DBY_GNODEAJO,GEN
APS,33.65208007,-111.89276,DD_LNODE10A,LOAD
APS,33.652080069953016,-111.89265203079363,DD_LNODE12A,LOAD
APS,33.65199019445502,-111.89265203090638,DD_LNODE13A,LOAD
APS,33.65192664292388,-111.89272837660799,DD_LNODE18A,LOAD
APS,33.65191144478085,-111.89283479069937,DD_LNODE20A,LOAD
APS,33.65194257329728,-111.89293607695001,DD_LNODER1A,LOAD
APS,33.6520081211938,-111.89300994657798,DD_LNODER2A,LOAD
APS,33.65209306132847,-111.89304523304271,DD_LNODER4A,LOAD
APS,33.65218280259919,-111.89303933439153,DD_LNODER5A,LOAD
APS,33.65226501186614,-111.89299570074718,DD_LNODER9A,LOAD
NV,36.18580933,-115.0432376,DEBUONO_LNODE-1,LOAD
PACE,40.73416999998466,-111.96855033173924,DECADE_LNODER1,LOAD
PACE,40.73416999998466,-111.96866966826076,DECADE_LNODER2,LOAD
NV,36.11414140046899,-115.21359907356378,DECATUR_LNODE-3,LOAD
NV,36.11396233942899,-115.21359907381648,DECATUR_LNODE-4,LOAD
NV,36.11396233942899,-115.21382072618351,DECATUR_LNODE-5,LOAD
NV,36.11414140046899,-115.21382072643621,DECATUR_LNODE-7,LOAD
CA,38.069999999985995,-121.86994263781037,DECCTG1_7_B1,GEN
CA,38.069999999985995,-121.85994263781036,DECCTG2_7_B1,GEN
CA,38.069999999985995,-121.87005736218963,DECCTG3_7_B1,GEN
PACE,40.70610999998469,-111.95077036089953,DECKERLA_LNODED1,LOAD
PACE,40.70610999998469,-111.95088963910047,DECKERLA_LNODED2,LOAD
PACE,45.026885,-106.826076,DECKER_LNODE79,LOAD
CA,38.05999999998602,-121.86994264179833,DECPTSG_2_N001,LOAD
CA,38.05999999998602,-121.87005735820168,DECPTSG_2_N018,LOAD
CA,38.069999999985995,-121.86005736218964,DECSTG1_7_B1,GEN
PSE,47.03305556,-122.9241667,DEC_LNODEXF1,LOAD
NV,41.02890799998454,-116.43474007969975,DEEMINE_LNODE43,LOAD
NV,41.02890799998454,-116.43485992030024,DEEMINE_LNODEDN,LOAD
CA,38.55162984110071,-121.56020776301557,DEEPWATR_1_N101,LOAD
CA,38.55162984110071,-121.56032274666244,DEEPWATR_1_N104,LOAD
CA,33.84836303124857,-118.096994,DELAMO_2_N001,LOAD
CA,33.84828198436281,-118.09693765855927,DELAMO_2_N014,LOAD
CA,33.84828198436281,-118.09705034144073,DELAMO_2_N022,LOAD
CA,33.911933,-118.052003,DELAMO_2_N050,GEN
PACE,40.85060999998459,-112.82675022027705,DELLE_LNODED1,LOAD
PACE,40.85060999998459,-112.82686977972295,DELLE_LNODED2,LOAD
CA,38.79887887216772,-121.220655231397,DELMAR_6_N001,LOAD
CA,38.79879812700211,-121.22059541466767,DELMAR_6_N001A,LOAD
CA,38.79879812700211,-121.22071504812632,DELMAR_6_N005,LOAD
CA,32.980790000672954,-117.25535975514816,DELMAR_6_N010,LOAD
CA,32.980790000672954,-117.25546648463984,DELMAR_6_N011,LOAD
CA,36.59905409357587,-121.8539618087685,DELMNTE_1_N010,LOAD
CA,36.59905409357587,-121.85407355955151,DELMNTE_1_N201,LOAD
PACW,41.86761799998422,-124.13905472462552,DELNORTE_LNODE50,LOAD
PACW,41.86761799998422,-124.13917527537447,DELNORTE_LNODE51,LOAD
CA,37.80083,-121.62083,DELTAPMP_2_N008,GEN
PACE,0.00029472179842985355,-5.573451232372424e-05,DEPOT_LNODELD,LOAD
CA,36.22307798281443,-120.33680586594767,DERRICK_6_N002,GEN
CA,36.22307798281443,-120.33691685635033,DERRICK_6_N003,GEN
CA,39.716250381587884,-121.52100999471672,DESABLA_7_B1,GEN
CA,32.8652400045224,-116.633752384971,DESCANSO_6_N001,LOAD
NV,39.753085,-118.954065,DESRT PK_GNODEIT,GEN
PSE,47.40305556,-122.3158333,DES_LNODEXF1,LOAD
CA,34.245053,-115.568108,DEVERS_1_N057,GEN
CA,33.9245,-116.5307,DEVERS_1_N081,GEN
CA,34.191656,-116.09052,DEVERS_1_N103,GEN
PACW,44.957919999982394,-124.00749653780548,DEVILSLA_LNODE81,LOAD
PACW,44.957919999982394,-124.00762346219452,DEVILSLA_LNODE96,LOAD
PACE,41.06028,-111.53611,DEVILSSL_LNODEPM,LOAD
CA,35.77493097527895,-119.97393474020365,DEVLDNPP_6_N003,LOAD
CA,35.77493097527895,-119.97404522533236,DEVLSDN_6_N001,LOAD
PACE,41.71494,-112.09647,DEWEYVIL_LNODED1,LOAD
CA,35.451389,-118.985,DEXZEL_1_N001,GEN
APS,34.57125826907198,-112.481319,DE_LNODE10A,LOAD
APS,34.57117687595075,-112.4812619304328,DE_LNODER1A,LOAD
APS,34.57117687595075,-112.4813760695672,DE_LNODER5A,LOAD
CA,36.72,-120.6,DFS_1_N001,LOAD
CA,36.6553149,-120.5803277,DGPAN1_7_B1,GEN
PSE,47.2375,-122.2266667,DGR_LNODEXF1,LOAD
CA,38.40173424175087,-121.91981391100641,DGVADIX_7_B1,GEN
APS,33.68096007,-111.981165,DG_LNODE10A,LOAD
APS,33.68096006995302,-111.9810569637878,DG_LNODE12A,LOAD
APS,33.68087016886615,-111.98105696390077,DG_LNODE13A,LOAD
APS,33.68080659924101,-111.98113335698254,DG_LNODE14A,LOAD
APS,33.68079139677077,-111.98123983711437,DG_LNODE20A,LOAD
APS,33.68082253414983,-111.9813411862232,DG_LNODER1A,LOAD
APS,33.68088810070867,-111.98141510169486,DG_LNODER2A,LOAD
APS,33.68097306502691,-111.98145041005877,DG_LNODER4A,LOAD
APS,33.68106283184823,-111.98144450774728,DG_LNODER6A,LOAD
CA,35.215923,-120.847545,DIABLO1_7_B1,GEN
CA,35.215922999950024,-120.84743471985068,DIABLO1_7_N001,LOAD
CA,35.215832902808515,-120.847545,DIABLO2_7_B1,GEN
CA,35.215922999950024,-120.84765528014933,DIABLO2_7_N001,LOAD
CA,35.21601309719158,-120.847545,DIABLOCN_2_N001,LOAD
PACE,42.34917,-106.23028,DIFFICUL_LNODED1,LOAD
PACE,40.55721999998477,-111.83661052972268,DIMPLEDE_LNODED1,LOAD
PACE,40.55721999998477,-111.83672947027732,DIMPLEDE_LNODED2,LOAD
CA,36.56911269503489,-119.41841731931687,DINUBAE_7_B2,GEN
CA,36.56893330486095,-119.41841731957626,DINUBAE_7_N001,LOAD
CA,36.56893330486095,-119.41864068042374,DINUBA_6_N001,LOAD
CA,36.56911269503489,-119.41864068068313,DINUBA_6_N005,LOAD
CA,40.1279895802637,-122.097837674706,DIRYVLLE_6_N001,LOAD
CA,35.371389,-119.018333,DISCOVRY_7_N002,GEN
CA,32.681649621419574,-117.120086777362,DIVISION_6_N001,LOAD
CA,32.68156897057857,-117.12003145523535,DIVISION_6_N009,LOAD
CA,34.828514436895475,-120.44851401272584,DIVVIDE_1_N001,LOAD
CA,34.828514436895475,-120.44862410620016,DIVVIDE_1_N012,LOAD
IPCO,43.3569,-115.4529,DIXI_LNODEIXI,LOAD
CA,38.445453553985004,-121.826236736724,DIXON-J1_6_N101,LOAD
CA,37.45782477216401,-121.921353412373,DIXONLD_1_N001,LOAD
CA,37.45774342557251,-121.92129424716262,DIXONLD_1_N002,LOAD
CA,37.45774342557251,-121.92141257758337,DIXONLD_1_N008,LOAD
PACW,43.20667,-123.24056,DIXONVI2_LNODE82,LOAD
CA,38.44537253714864,-121.8261770137868,DIXON_6_B1,LOAD
CA,38.44537253714864,-121.8262964596612,DIXON_6_N002,LOAD
PACW,44.56817,-123.25733,DIXON_LNODE50,LOAD
PGE,45.489,-123.094,DLLY_LNODEBR1,LOAD
PGE,45.5770645,-122.69278,DLWR_LNODEWR2,LOAD
CA,38.69304697171024,-120.82566393411001,DMNDSPR_1_N001,LOAD
CA,38.69304697171024,-120.82577898724999,DMNDSPR_1_N003,LOAD
CA,37.7,-122.15,DMTARSL_1_N001,LOAD
APS,33.846032007,-112.140209,DM_LNODE10A,LOAD
APS,33.84603200695258,-112.1401005761605,DM_LNODE12A,LOAD
APS,33.84594195691319,-112.14010057627479,DM_LNODE13A,LOAD
APS,33.845878281963046,-112.1401772434498,DM_LNODER1A,LOAD
APS,33.8458630543045,-112.14028410562418,DM_LNODER2A,LOAD
APS,33.845894243272674,-112.1403858183663,DM_LNODER4A,LOAD
APS,33.84595991846443,-112.1404599990427,DM_LNODER5A,LOAD
APS,33.84604502355508,-112.14049543409286,DM_LNODER9A,LOAD
PGE,45.4294319,-122.275558,DNCR_LNODEBR1,LOAD
PGE,45.46913529998225,-122.78696116316435,DNNY_LNODEWR1,LOAD
PGE,45.46913529998225,-122.78708883683565,DNNY_LNODEWR2,LOAD
IPCO,43.17853637994387,-115.7338219,DNPR_GNODE011,GEN
IPCO,43.17845541001018,-115.73375779366833,DNPR_GNODE012,GEN
IPCO,43.17845541001018,-115.73388600633167,DNPR_GNODE013,GEN
CA,39.3396040404064,-121.197378382797,DOBBINS_6_N001,LOAD
PACW,46.13888999998168,-118.93076519591799,DODDRD_LNODE02,LOAD
PACW,46.13888999998168,-118.93089480408202,DODDRD_LNODE73,LOAD
PACW,42.52494,-122.84703,DODGEBRI_LNODE23,LOAD
CA,36.8002962280403,-121.769122709733,DOLANRD_1_N001,LOAD
CA,38.13,-121.65,DOMTAR_1_N001,LOAD
CA,38.198681999986036,-120.01535840676016,DONNELLS_7_B1,GEN
NV,39.327305,-120.281812,DONNER_LNODE07,LOAD
IPCO,42.9051917,-112.5397049,DONN_LNODES24,LOAD
PACW,41.96694,-121.91333,DORRIS_LNODE06,LOAD
CA,36.9748397714563,-120.635012386551,DOSPALS_6_N001,LOAD
CA,35.500556,-119.045833,DOUBLEC_7_B1,GEN
NV,39.560003999985504,-119.5131868876253,DOVE_GNODEIT,GEN
NV,39.560003999985504,-119.5133031123747,DOVE_LNODEIE,LOAD
PACW,42.42083,-123.36333,DOWELL_LNODED1,LOAD
NV,39.042660745781546,-119.696283,DOWNS_LNODE85,LOAD
NV,39.04258012709385,-119.6962230714213,DOWNS_LNODE86,LOAD
NV,39.04258012709385,-119.69634292857869,DOWNS_LNODE87,LOAD
IPCO,43.5254,-116.1412,DRAM_IP_LNODE135,LOAD
IPCO,43.52539999993244,-116.1410755149547,DRAM_IP_LNODE136,LOAD
IPCO,43.525309739667385,-116.14107551514095,DRAM_IP_LNODE137,LOAD
IPCO,43.52524591608363,-116.14116353926752,DRAM_IP_LNODE138,LOAD
IPCO,43.52523065286755,-116.14128623121366,DRAM_IP_LNODE139,LOAD
IPCO,43.52526191460423,-116.14140301095726,DRAM_IP_LNODE140,LOAD
IPCO,43.52532774306363,-116.14148818031427,DRAM_IP_LNODE141,LOAD
IPCO,43.5254130468035,-116.14152886460646,DRAM_IP_LNODE142,LOAD
PACE,40.5271099999848,-111.90563056655732,DRAPER_LNODED1,LOAD
PACE,40.5271099999848,-111.90574943344268,DRAPER_LNODED2,LOAD
PGE,45.399244251545106,-122.76467246310774,DRHM_LNODEWR1,LOAD
PGE,45.39906514831295,-122.76467246351201,DRHM_LNODEWR2,LOAD
PGE,45.39906514831295,-122.76492753648799,DRHM_LNODEWR3,LOAD
PGE,45.399244251545106,-122.76492753689226,DRHM_LNODEWR4,LOAD
APS,34.97957800698755,-112.37184390516857,DRK_LNODE11L,LOAD
APS,34.97957800698755,-112.37195409483144,DRK_LNODE19L,LOAD
CA,39.26774633394281,-120.77602266710551,DRUM5_7_B1,GEN
PACE,0.00031152638642749706,3.3127453433188454e-05,DRYCREEK_LNODEPM,LOAD
APS,33.60928006998829,-112.25332306456704,DR_LNODER1A,LOAD
APS,33.60928006998829,-112.25343093543296,DR_LNODER2A,LOAD
CA,35.935614,-120.840499,DSAMIGO_2_N011,GEN
APS,33.622866007,-111.959773,DS_LNODE12A,LOAD
APS,33.62286600695313,-111.9596650980585,DS_LNODE13A,LOAD
APS,33.62278819462177,-111.95971904907798,DS_LNODE14A,LOAD
APS,33.62278819462177,-111.95982695092202,DS_LNODER1A,LOAD
APS,33.62286600695313,-111.9598809019415,DS_LNODER4A,LOAD
APS,33.6229438193548,-111.95982695101948,DS_LNODER5A,LOAD
APS,33.6229438193548,-111.95971904898053,DS_LNODER9A,LOAD
CA,39.25662499998567,-120.7665901876255,DTCHFLT1_7_B1,GEN
CA,39.25662499998567,-120.7667058123745,DTCHFLT2_7_B1,GEN
APS,33.56811395204773,-111.978342,DT_LNODER2A,LOAD
APS,33.56803312896347,-111.97828599717988,DT_LNODER3A,LOAD
APS,33.56803312896347,-111.97839800282013,DT_LNODER4A,LOAD
IPCO,42.72123959998381,-113.66702770984365,DUFN_LNODE131,LOAD
IPCO,42.72123959998381,-113.66714969015635,DUFN_LNODE132,LOAD
CA,36.85999999998676,-121.75994379811462,DUKMOSS1_7_B1,GEN
CA,36.85999999998676,-121.76005620188538,DUKMOSS1_7_N001,LOAD
CA,36.85,-121.76,DUKMOSS2_7_B1,GEN
CA,36.84999999994714,-121.75988762218331,DUKMOSS2_7_N001,LOAD
CA,36.84991007433619,-121.76,DUKMOSS3_7_B2,GEN
CA,36.84999999994714,-121.76011237781668,DUKMOSS3_7_N001,LOAD
CA,36.85008992566386,-121.76,DUKMOSS3_7_N002,LOAD
CA,36.85,-121.72,DUKMOSS4_7_B1,GEN
CA,36.84999999994714,-121.71988762218332,DUKMOSS4_7_N001,LOAD
CA,36.83999999998681,-121.71994382404901,DUKMOSS5_7_B1,GEN
CA,36.83999999998681,-121.72005617595099,DUKMOSS5_7_N001,LOAD
CA,36.84991007433619,-121.72,DUKMOSS6_7_B2,GEN
CA,36.84999999994714,-121.72011237781669,DUKMOSS6_7_N001,LOAD
CA,36.85008992566386,-121.72,DUKMOSS6_7_N002,LOAD
PACE,40.528609999984745,-111.86411056470244,DUMAS_LNODED1,LOAD
PACE,40.528609999984745,-111.86422943529756,DUMAS_LNODED2,LOAD
CA,37.557154768944045,-122.057606200889,DUMBARTN_1_N001,LOAD
CA,37.55707339204039,-122.05754693482375,DUMBARTN_1_N003,LOAD
CA,37.55707339204039,-122.05766546695426,DUMBARTN_1_N011,LOAD
CA,38.38322312810336,-122.52777754132254,DUNBAR_6_N001,LOAD
CA,38.38322312810336,-122.52789245052146,DUNBAR_6_N002,LOAD
CA,32.9015432075129,-117.229957589182,DUNHILL_6_N001,LOAD
CA,36.64502986668092,-119.15909096415957,DUNLAP_6_N001,LOAD
PACE,42.042409,-106.161691,DUNLAP_NODET,GEN
CA,38.9248081413122,-121.989950702256,DUNNIGAN_6_N001,LOAD
CA,35.03321,-116.467335,DUNNSIDE_1_N001,LOAD
NV,36.11554201829081,-115.2761328,DURANGO_LNODE-1,LOAD
NV,36.11546144084072,-115.27607521194913,DURANGO_LNODE-2,LOAD
NV,36.11546144084072,-115.27619038805086,DURANGO_LNODE-3,LOAD
NV,41.16318234574813,-117.64998199302913,DUTCHFL_LNODE07,LOAD
NV,41.16300165412738,-117.64998199336002,DUTCHFL_LNODE08,LOAD
NV,41.16300165412738,-117.65022200663998,DUTCHFL_LNODE09,LOAD
NV,41.16318234574813,-117.65022200697086,DUTCHFL_LNODE10,LOAD
PSE,47.114655,-122.634601,DUT_LNODEXF1,LOAD
PSE,47.73194444,-121.9711111,DUV_LNODEXF1,LOAD
APS,33.432833007,-112.11771,DU_LNODE12A,LOAD
APS,33.432833006953615,-112.11760251598547,DU_LNODE13A,LOAD
APS,33.43274330807432,-112.11760251609657,DU_LNODE14A,LOAD
APS,33.43267988143086,-112.11767851871656,DU_LNODER1A,LOAD
APS,33.43266471315457,-112.11778445460654,DU_LNODER4A,LOAD
APS,33.43269578049997,-112.11788528569856,DU_LNODER5A,LOAD
APS,33.432761199586466,-112.11795882337059,DU_LNODER6A,LOAD
APS,33.432845972801964,-112.11799395126249,DU_LNODER9A,LOAD
